Id,SalePrice_pred
1461,114490.29712555563
1462,146663.0703948999
1463,175665.46836333664
1464,190847.50250834995
1465,187324.02166590773
1466,173909.98441289295
1467,182178.23038239707
1468,160448.66094605278
1469,215618.58058602337
1470,114793.85810298109
1471,193238.66884647319
1472,98015.64194847575
1473,85478.08322869142
1474,140736.33311074742
1475,106542.08829103896
1476,343227.4654187279
1477,236447.14941222031
1478,320210.0143012431
1479,299149.86261187016
1480,441466.430367436
1481,296578.2217631375
1482,210567.38604327248
1483,177515.52821355383
1484,169641.02262538386
1485,206927.93553714402
1486,204458.13573063698
1487,301388.6100475596
1488,231292.84250775664
1489,185014.28737347774
1490,240614.0960985431
1491,196217.5508504191
1492,92658.64131252511
1493,217665.11160005032
1494,279034.09137171897
1495,266881.89436384017
1496,234463.70361918607
1497,175103.70621246475
1498,159810.27852482753
1499,164559.21319818802
1500,154131.60504741053
1501,205660.05063218658
1502,150777.83481593768
1503,272529.87980219116
1504,240895.9623767436
1505,220180.8500258867
1506,193438.20384631734
1507,249828.71803197183
1508,188434.80418651563
1509,163690.1544168441
1510,137697.5141215817
1511,145425.4090884323
1512,180172.14311740772
1513,160400.2635648992
1514,142203.05126134073
1515,206546.75272829647
1516,175414.16723040794
1517,170488.5372530784
1518,128287.58061570505
1519,221130.19704474625
1520,120510.90511284972
1521,116300.26032438973
1522,204724.44343680557
1523,98704.29715034403
1524,121650.42172704198
1525,111592.55522687631
1526,95399.20236183848
1527,94090.3932499648
1528,151469.31792757855
1529,146229.86260062954
1530,217124.89894130285
1531,143484.68115396815
1532,108560.4622840063
1533,145599.19182100054
1534,125950.45787881146
1535,147892.51544006256
1536,101951.7110606514
1537,30811.67433136099
1538,167289.27508968374
1539,217328.80355183806
1540,121033.37343383793
1541,135871.82032361807
1542,130811.07796728643
1543,180380.80986891477
1544,84398.06069395374
1545,120640.16119212128
1546,129475.90728948038
1547,137040.04917648956
1548,135928.3848339142
1549,112499.41252520267
1550,127410.44034051354
1551,115728.04500995466
1552,146323.13572830113
1553,160645.31107766903
1554,117418.3219229303
1555,146663.37159221116
1556,81079.37827910733
1557,93044.85355202064
1558,95197.06824761031
1559,83779.19957465013
1560,137794.73162575933
1561,115572.13511646519
1562,123353.07102457172
1563,121570.425305632
1564,145918.85480947263
1565,146359.9055542485
1566,243410.20771630286
1567,75106.96649246564
1568,222987.729251029
1569,110565.70782538681
1570,156093.42218389479
1571,100921.14523918607
1572,148241.2784418781
1573,252989.42095027323
1574,125473.13886949423
1575,238194.44701935825
1576,233888.28752819088
1577,190961.51935635193
1578,148454.44337655036
1579,133871.1171682711
1580,190773.52526953127
1581,167212.4142736994
1582,131675.86708364252
1583,277076.38252535625
1584,228630.50778733336
1585,148682.51042432172
1586,48144.50561623939
1587,111057.51932122282
1588,161710.843925111
1589,109021.44452710496
1590,135281.204595712
1591,87725.57551390148
1592,125615.53474425038
1593,140584.66661500308
1594,138301.0573291216
1595,117714.1323956344
1596,219719.04733059357
1597,177731.61323353
1598,205375.95277741386
1599,198930.92578498943
1600,177145.61734526762
1601,30950.84885185308
1602,121965.67200490239
1603,86413.18253961556
1604,278466.7398409787
1605,249544.20042619013
1606,152501.62653960977
1607,168053.8063407258
1608,225859.11036015727
1609,184704.68393936587
1610,148098.93590015234
1611,135679.22756839037
1612,187450.74476255264
1613,161525.59684881385
1614,140608.3260696816
1615,91042.74615240874
1616,59917.110836012376
1617,76580.21572726138
1618,115831.4126505215
1619,149989.0091705195
1620,165505.0029963249
1621,133029.57759492725
1622,146148.15862796304
1623,263291.0706613948
1624,217420.33890634717
1625,111138.04539015258
1626,175266.91823324873
1627,182691.83104803128
1628,290861.38730287354
1629,185280.63710870143
1630,310031.07663352916
1631,217236.07728534014
1632,224988.76464109382
1633,197079.90799662663
1634,196035.98846230836
1635,182930.5349055272
1636,148091.2661762523
1637,194220.6046280906
1638,203858.78764893237
1639,187147.41951648582
1640,249667.45971058524
1641,183739.42470607738
1642,254527.32394972892
1643,220286.4307856451
1644,232310.43600499062
1645,212309.09340672116
1646,157138.99698704272
1647,162546.94473705883
1648,125183.81283635477
1649,127772.5685919984
1650,115956.42452825798
1651,118091.20919070003
1652,101943.9917503676
1653,103170.70775646094
1654,139573.41851948434
1655,128654.88595732613
1656,129769.27158009083
1657,134822.40836500318
1658,144619.52016227564
1659,109965.49458582737
1660,147060.1862386911
1661,410963.54979963053
1662,362176.50707828114
1663,364507.6493969991
1664,445571.09225875844
1665,321075.2137657231
1666,309977.37511958176
1667,347394.0329513062
1668,340161.292576963
1669,311192.70299238234
1670,344626.3471382101
1671,238216.27216972545
1672,378289.52122377965
1673,274901.62665971427
1674,243279.55165282747
1675,185191.00427799227
1676,189865.5134272679
1677,204307.83245783192
1678,435372.92863166897
1679,359566.65002390207
1680,320201.3835433102
1681,274180.17129313597
1682,302926.2879163192
1683,183288.09027138658
1684,186355.33444195153
1685,182614.0497578188
1686,178340.28382499947
1687,191242.86466688107
1688,196638.08576564977
1689,205381.59280127968
1690,205736.8004747264
1691,199326.7488373926
1692,285282.8368201498
1693,197568.68383876287
1694,185671.83416541893
1695,175478.20287222049
1696,266243.19314945856
1697,184666.61041749103
1698,307957.05113918363
1699,298585.30528751644
1700,248060.84265284362
1701,264930.41705037025
1702,244474.99635160356
1703,238531.74761215167
1704,266156.8664080488
1705,263012.0296606338
1706,397436.18930183945
1707,223625.75776370335
1708,193185.67755484403
1709,250579.12453740538
1710,225707.6107362133
1711,277678.3600491764
1712,240121.64124016938
1713,260843.76394326062
1714,219747.75650475937
1715,209146.04027479258
1716,183526.79603948985
1717,193017.19930204458
1718,138536.2243254357
1719,223712.665403477
1720,241963.39677487093
1721,177814.68451804286
1722,126146.08175760412
1723,159392.40486702655
1724,205104.8334854921
1725,236653.51265198016
1726,203178.5169752522
1727,147098.69180609833
1728,196822.9098211697
1729,154529.01485496495
1730,174809.9285742103
1731,125520.87143215851
1732,133860.27490147678
1733,104393.97934340234
1734,111802.64797197418
1735,136002.33211956965
1736,96875.52925373339
1737,287076.30669489084
1738,231073.18234916625
1739,265068.1489139006
1740,201480.21066160424
1741,186052.83345413583
1742,181567.5502958045
1743,178854.6648307755
1744,322433.31574308814
1745,218521.78389872954
1746,241569.47355491002
1747,229564.65106370905
1748,245140.83914168092
1749,141365.30063167622
1750,142785.523214561
1751,262027.85200549394
1752,110087.3659915434
1753,149687.12168045584
1754,201906.5572463263
1755,164468.39524577497
1756,123375.85766098072
1757,114728.4598205389
1758,148396.42658040044
1759,166036.56091558226
1760,166561.9014216131
1761,155817.48539589313
1762,190743.78662190645
1763,193001.0823877335
1764,112757.9950055519
1765,186760.03344840338
1766,184267.04423036144
1767,218164.2269823295
1768,143090.43496262064
1769,172335.72326694208
1770,154576.95184346466
1771,121502.4953436336
1772,130476.89576614404
1773,120104.6625244393
1774,163284.85521304797
1775,134354.2209047956
1776,138051.5124291144
1777,110940.45069850946
1778,145863.3012636796
1779,117597.10322612891
1780,189522.6553785739
1781,128729.34048210853
1782,66032.4148216549
1783,134555.5000002428
1784,96014.50946572443
1785,137346.09873258937
1786,140471.9210499899
1787,191745.23066900801
1788,49166.76714608628
1789,108259.78892792054
1790,46383.84964170569
1791,222694.18094869106
1792,168074.91661696235
1793,138909.045007924
1794,172514.83721645857
1795,132147.6687493178
1796,141839.89864552842
1797,141957.49177486607
1798,119775.25964559324
1799,105955.09819895364
1800,134749.0920157014
1801,117132.90999675097
1802,147025.1731728025
1803,166142.9004881853
1804,120809.24787693669
1805,139548.61875266832
1806,135014.5485142304
1807,152100.6439673719
1808,121715.89757383161
1809,120018.25952619524
1810,144164.97408716113
1811,96620.72907355588
1812,103377.99721648978
1813,118919.8865804048
1814,83710.47594938509
1815,27797.77481479314
1816,99462.58643468887
1817,104732.14219982518
1818,169264.38070817754
1819,136141.00035665408
1820,41918.221500614
1821,122836.06628213357
1822,159463.55292981508
1823,28124.65570836232
1824,145172.95880251768
1825,140512.94652514652
1826,94785.48121039169
1827,89811.65967060335
1828,125972.91103348549
1829,143972.81769459418
1830,151860.08030331996
1831,153782.9102545519
1832,76435.19136648912
1833,149848.59415282114
1834,115909.53563997793
1835,120877.93525356456
1836,133998.59257208448
1837,73468.86909520342
1838,112344.13427548326
1839,98737.70096052055
1840,150480.3707403345
1841,133972.13498416834
1842,92828.60162114413
1843,120609.21122072189
1844,139879.03518139408
1845,143141.47417026045
1846,140865.47567515372
1847,167806.03413695813
1848,22588.10258803476
1849,126478.93524051129
1850,117582.10591310196
1851,153583.15790162905
1852,131996.8167056782
1853,124914.43495544995
1854,177838.36094064356
1855,148239.47045306474
1856,231667.35861358733
1857,158996.33695488272
1858,166223.5135371121
1859,122475.20272978349
1860,148475.00681539683
1861,121245.9930467636
1862,318877.45584352745
1863,317433.9988603412
1864,317447.6372434816
1865,360510.90772435704
1866,358075.7422816807
1867,229666.8572429104
1868,297785.6410916848
1869,213423.8858565544
1870,228677.0711518138
1871,284009.73063102696
1872,179683.6855388898
1873,228003.06533960905
1874,151541.69671365226
1875,210938.22078159518
1876,196948.3969486457
1877,205480.57733050056
1878,218838.15639543423
1879,116041.05472674084
1880,127369.82531185012
1881,241419.66173314664
1882,247656.5172030651
1883,194412.12132304828
1884,209244.99286681548
1885,255862.24403888895
1886,293242.22559703083
1887,221240.0896373804
1888,260322.15911371016
1889,174465.43823339356
1890,116879.62044433094
1891,139829.4027356721
1892,86856.27254574731
1893,130770.25778529738
1894,113473.83062000127
1895,136426.3209669769
1896,127837.97714328082
1897,97924.18167539271
1898,116999.17237869848
1899,153928.4113063359
1900,149672.26283556584
1901,159133.6733150163
1902,142298.6741511477
1903,219465.2926643862
